,가수,곡명,가사,장르,발매일
373,유승준,내가 기다린 사랑,"니가 미웠어 날 몰라주는
너또 말도 못해 안달하는
나도 미웠어
난 언제나 널 보면 가슴
시린 설레임 뿐인데
너는 그렇지가 않았어 야속했었어
세상에서 가장 이쁜 널 다
가지고 싶었어
난 그렇게 널 보며 매일매일
가슴만 졸이는
짝 사랑 되어 버렸어
정말 궁금해 날 보는
너의 마음이
그냥 친구처럼 편하게만
느끼는 걸까
너의 눈빛만 보아도 떨리는 나를
이제 더 이상은 감출 수 없어
이런 내맘 알게 된다면
오히려 부담되어 멀어질까
걱정만 앞서
조금만 더 기달려 볼까 너
먼저 사랑으로 다가오기를
하지만 겁이나 힘겨운 기다림 속에
다른 누군가가 너의 사랑
되버릴까봐
너를 영원히 내 곁에 두고 싶지만
사랑 뒤에 이별 그게 두려워
결국 하늘도 무심하지 날
버려 둔 채
넌 다른 남잘 만나 사랑을 했어
그때 널 잊고 돌아서야 했는데
그럴 용기도 없었던 거야
그랬던거야
넌 잔인하게 너의 사랑 얘기를
나에 들려 준거야
널 웃게 했던 사랑 날
울게 했던 이별
난 그걸 모두 참으며
나를 지켰어
너의 몇 번의 이별을
바라 보면서
아직 내 사랑은 모질게도
잘 견뎌왔어
말도 못 한채 상처만 키워 오면서
끝내 너의 자린 비워 둔거야
그 언젠가 비 내리던 밤
넌 내게 찾아 와서 또 이별에
눈물 흘렸지
내 품에서 약속을 했지
나만은 널 버리고 가지 말라고
누구도 다시는 사랑을 하지 못하게
너의 사랑 내게 맡겨 두면
어떻겠냐고
너무 길어진 기다림 후회는 없어
이젠 이별이란 없을 테니까
걱정마 약속해 행복한 사랑 보다는
이별 없는 사랑 그것만은
지킬 테니까
내게 기대봐 화려한 사랑보다는
친구 처럼 편한 휴식을 줄게
왜 그랬는지 왜 기다렸는지
누가 봐도 비난하고 원망 할거야
왜 처음부터
나만의 너를 만들지를 못했냐고
나역시 후회 하지만
그랬었나봐 내가 원한 사랑이란
그때의 니 모습이 아니었나봐
내 한결같은 사랑 네 변치 않을 영혼
니 존재로만 살기를 바랬었나봐",댄스,1998.05.01
374,업타운,내안의 그대,"늘 나의 얼굴을 스치던
너의 머리카락 대신
이제 나의 귓가를 간지럽히는 건
베개를 적시며 흐르는 눈물뿐
너와 함께 하던 시간을
이제 무엇으로 보낼까
추억만으론 내앞에 있는
이 많은 시간을
모두 다 채울 순 없는데
모두다 그대를 잊으라 했지
이렇게 슬퍼하는 날 보고
하지만 그대는 내 안에 있어
곁에 없을 뿐야
난 그대를 기다려
눈물을 감추며
오늘도 지나갔지
돌아올 그대를 위해
나 숨쉬고 있지만
깊은 외로움은 참을 수가 없었어
이렇게 베갤 적시며 추억속에
잠기네
나 그대에게 모두 다 주고
빈가슴속엔 추억만이 남았어
나 그대에게 모두 다 주고
기다림 속에 이밤이 다 가네
모두다 그대를 잊으라 했지
이렇게 슬퍼하는 날 보고
하지만 그대는 내안에 있어
곁에 없을 뿐야
난 그대를 기다려
I'm sittin here
thinking reminiscing
on how good things
used to be now
I remember the time when you
was right here by me side
I can't get you out my mind
you just keep on
making me cry
Baby let's give it
one more try before you
say good bye
I'm spending them
sleepless nights
wishing that you were
holding me tight
cause I still remember that night
when we got into final fight said
that we was over and
we couldn't make
a damn thing go right
Cause you left me high and dry
and I just can't help
but wonder why
너도 생각나니
이 거릴 지나면 함께했던 시간이
항상 기도할께
우리의 사랑은 영원할거란
그 약속을 위해
모두가 그대를 잊으라했지
이렇게 슬퍼하는 날 보고
하지만 그대는 내 안에 있어
곁에 없을 뿐야 난 그대를 기다려
모두가 그대를 잊으라 했지",랩/힙합,1997.10.30
375,핑클 (Fin.K.L),내 남자 친구에게,"이것봐 나를 한번 쳐다봐
나 지금 이쁘다고 말해봐
솔직히 너를 반하게 할 생각에
난생 처음 치마도 입었어
수줍은 내입술을 보면서
모른척 망설이지 말아줘
어제본 영화에서 처럼
날안고 입맞추고 싶다고 말해봐
날봐 언제나 너의 눈속에
아직은 어린 내모습
사랑한다 말하기에 어색한건
사실야
하지만 나 너의 마음속에서
어느샌가 숙녀가
돼 버린걸 내사랑 이제
눈을 뜬거야
call me call me call call
give a call
내모든걸 원한다면 너에게 줄게
기다려왔던 나의 사랑은
너를 위한거야
call me call me call call
give a call
내모든걸 원한다면 너에게 줄게
지금이대로 너의 품속에
나를 데려가줘 나를 데려가줘
난 니꺼야
shimmy shimmy ya'll
shimmy shimmy yah
2mc's boout to
bring it to yall it's the
p to the i'n to the kuh
so so let it be ha ha
what you do need is
a cup of
water take a big sip bet
ya it will sooth yamy baby
love can't you see yo
mine bottom line yo mine
늦은밤 헤어질게 될때면
아쉬운 너의 맘을 털어놔
무작정 나의 손을 잡고 어디든
달아 나고 싶다고 말해봐
알아 너역시 서툰 나에게
조급히 다가서기엔 내마음이
다칠까봐
조심스레 하는걸
있잖아 나 언제 까지 너에게
단하나의 그녀가
되고 싶어 그러니 이제 내
맘 가져가
call me call me call call
give a call
내 모든걸 원한다면
너에게 줄거야
지금 이대로 너의 품속에
나를 데려가줘
call me call me call call
give a call
기다렸던 나의 사랑 니꺼야 이젠
언제까지 내 작은 맘속에
나를 맡길거야 널 사랑해 영원히",댄스,1998.05
376,유승준,나나나,"난 그냥 되는 대로
살았었지
간섭받기 싫어 그냥 피했던거지
내일의 두려움도 필요 없어
그런 막막함에 내 시간만
좀먹었었어
그러다 내 어릴 적 꿈을 보았었지
거친 바람속 내 어릴 적
노랠 들었지
그래 이건 아니었어
용서할 수 없어
다시 나를 살린 이 노래를
불렀었지
기억하고 있니 어릴 적
예쁜 꿈들을
모두 다 이룰 수 있을 것
같던 시간들
소망을 꿈꾸며 주문을 외웠지
시간이 지나고 세상에
지쳐 갈 때쯤
꿈은 그저 꿈일 뿐인걸
알게 됐지만
어릴 적 주문을 아직 노래하네
언제나 힘들고 지칠때
날 일으켜주던 꿈이
가득한 이 노랠했어
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
어두워진 가리워진 나의
길을 밝혀주는
이 노래를 함께 해봐
어느 샌가 내게 찾아온
사랑을 위해
그렇게도 나를 애태운
그대를 위해
영원을 꿈꾸며 주문을 외웠지
피해갈수 없는 현실에
지쳐갈때쯤
무거워져 가는 걸음에
힘겨울때면
어릴적 주문을 노래 하곤 했지
언제나 힘들고 지칠때
날 일으켜주던 꿈이 가득한
이 노랠했어
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
어두워진 가리워진 나의 길을
밝혀주는
이 노래를 함께 해봐
자꾸만 어긋나 버리고
퇴색해 버리는 내 꿈을 지키고
싶었어 이기고 싶었어
누구도 가식의 가면을
버리지 않으려
끝끝내 발버둥 칠 때에 또
감추려 할때에
하늘에 새긴 내 어린 꿈들이
내 귓가에 들려준 이 노래 내
순수의 노래
키작은 아이의 함성과
내 사랑이 내게 들려준 이 노래
지켜갈 이 노래
언제나 힘들고 지칠때
날 일으켜주던 꿈이
가득한 이 노랠했어
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
초라하게 변해버린 나의
꿈을 밝혀주는
이 노래를 함께해봐
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나
나나나 나나나",댄스,1998.05.01
377,이기찬,유리,"음 워허
우워
큰 유리 조각박힌듯
무엇을 해봐도
가슴이
저려 오네
넌 그냥 가긴
미안했는지
모아둔 기억을
모두 조각 내버렸네
모든 기억
쓸어 담으며
이별이없었던
그날들을 떠올려
네 작고 예쁜
손끝마저도
조각난 가슴을
더 아프게 해
하루만 더
머물렀으면
준비할 시간을
주었다면
웃으며 보내고
싶었었는데
발등만
쳐다볼 수 밖에
어깨만
들썩일 수 밖에
나도 끝내
모두 잃어가겠지
안스런 추억들
나마저 잊겠지
이가슴속에 박힌
아픔들
시간에 밀려
아픔조차 없겠지
하루만 더
머물렀으면
준비할 시간을
주었다면
웃으며 보내고
싶었었는데
발등만
쳐다볼 수 밖에
어깨만
들썩일 수 밖에
조심하지
그랬어
기억을 가져가려면
깨지지않게
조심하지 그랬어
워
웃으며 보내고
싶었었는데
발등만
쳐다볼 수 밖에
내가 무얼
할 수있었겠니",발라드,1997.12
378,이승철,널 보낸 이유 (Live),"잊혀질까 널 보낸 이후로
멈취버린 내 미소 찾을까
너를 보냈던 이유는
내 슬픔보단 아껴둔 널 위해
하지만 넌 벌써 잊었겠지
예전부터 준비 했었으니
추억이 아픔을 누르며
행복하라 눈물짓네
애태워 지냈던 세월을 감추며
가슴에 묻어둔 숨가쁜 그리움
더 이상 필요없음을 느끼던 날
서툰 웃음 보이려 했지만
널 사랑하기에 아꼈던 눈물을
보이지 않았을 뿐
애태워 지냈던 세월을 감추며
가슴에 묻어둔 숨가쁜 그리움
더 이상 필요없음을 느끼던 날
서툰 웃음 보이려 했지만
널 사랑하기에 아꼈던 눈물을
보이지 않았을 뿐
내 슬픔보다 아껴둔 널
다시 찾을 순 없는 걸까
널 보낸 이유만으로도
다시 돌아올 수 있을텐데
내 슬픔보다 아껴둔 널
다시 찾을 순 없는 걸까
널 보낸 이유만으로도
다시 돌아올 수 있을까
내 슬픔보다 아껴둔 널
다시 찾을 순 없는 걸까",발라드,1999.03.21
379,임창정,늑대와 함께 춤을,"너를 처음 본 순간 난 숨이
멎어 버렸었지
하늘은 노랗고 머릿속엔 시계
종소리만 울려
하지만 침착해야지
정신차리지 않으면
안되는 순간이야
서두르면 망쳐버릴테니까
하나둘씩 작전을 실행해 볼까
세상엔 둘도 없는
괜찮은 남자로 보여야 할텐데
dance dance dance
all right
나의 손을 잡아봐
넌 이미 내 손을 잡았으니
나를 벗어날 순 없어
사랑 사랑할거야 너만
좋아할거야
나도 이렇게 만나지다니
사랑에 빠져 버렸어
자석에 끌리듯 어느새
니앞에 멈춰 서 버린 나
내게 눈길조차 안주던
그런 니가 손을 내밀다니
오 이것 참 너는 나란 남자
있는지 없는지 모르는 듯이
관심조차 안주고 있었는데
이 순간을 너무 기다려왔어
내게 틈을 보이면
너를 향해 뛰어갈 이순간만을
dance dance dance all right
나의 손을잡아봐
넌 이미 내 손을 잡았으니
나를 벗어날 순 없어
사랑 사랑할거야 너만
좋아할거야
나도 이렇게 만나지다니
사랑에 빠져 버렸어
dance dance dance all right
나의 손을 잡아봐
넌 이미 내 손을 잡았으니
나를 벗어날 순 없어
사랑 사랑할거야 너만
좋아할거야
나도 이렇게 만나지다니
사랑에 빠져 버렸어",댄스,1998.03.31
380,태사자,애심 (Remix),"또 다른 사랑 찾아 떠나려 하는거니
아픈 가슴만 쓸어안고
모두 추억으로 날려
전부 지워버리는거야
차가운 너의 그 뒷모습
이대로 버려진 내 모습
언제까지라도 널
사랑할 수 밖에 없는 나
영원하자던 너의 그 약속들이
물거품처럼 사라져버린 후에야
사랑 찾아 헤매던 내 바보같은 모습
이대로 견딜 수 없어
널 너무나 믿었던 내 잘못인걸
이렇게 큰 아픔으로 돌아온거야
비라도 내려 나의 눈물 감춰주렴
담담히 너를 맞이할 수 있도록
오 잊지마 우리 사랑얘기를
나는 변하지 않아 영원히 널 사랑해
끝나지 않아 너를 향한 내 마음
모두 간직하고 있을테니까
그래 그냥 넌 떠나면 돼
아무 말도 없이
다시 돌아올지 모르니
내옆에 너의 빈자리는
내가 지키고 있을께
나에게로 돌아와줘
그래 니가 없어도 내곁에 없어도
난 너를 안고 있어 볼 수 있어
사랑 할 수 있어 너에 대한 미련
그 앞에서도 그 수많은
시련들을 이겨낼 수 있어
허 이대로 계속되나봐
너를 사랑하니까
모두 버린후에야 난 깨달아
마음은 사랑은 나의 이런 슬픔을
모두 가져갈 수 있겠니 허 영원히
보고 싶다는 말도
사랑한다는 그 말도
슬픔속에 다 묻어버리고
모두 지우려해도 너와의 추억들은
내 가슴속에 남았어
기억해 너와 함께
지내왔던 모든 날들
그리고 나와 함께
사랑했던 그 추억들
언제나 내 마음은 너를 지킬테니까
가끔 나를 생각하면 돼
너의 모든건 내 안에서
영원히 함께할 수 있어
내 모든 추억이 너를 지키고 있으니
오 잊지마 우리 사랑 얘기를
나는 변하지 않아 영원히 널 사랑해
끝나지 않아 너를 향한 내마음
모두 간직하고 있을테니까
그래 그냥 넌 떠나면 돼
아무 말도 없이
다시 돌아올지 모르니
내 옆에 너의 빈자리는
내가 지키고 있을께
나에게로 돌아와줘
오 잊지마 우리 사랑 얘기를
나는 변하지 않아 영원히 널 사랑해
또 다른 사랑 찾아 떠나려 하는거니
아픈 가슴만 쓸어안고
모든 추억으로 날려
전부 지워버리는거야
차가운 너의 그 뒷모습
이대로 버려진 내 모습
언제까지라도 널
사랑할 수 밖에 없는 나",댄스,2001.11.01
381,양현석,악마의 연기 (Feat. Perry),"악마의 연기에
태양은 검게 물들고
그 안에 살아남은
모든건 아픔에 물들고
어제의 꿈에 날리던
이 작은 도시 위로
날아든 저 불빛
파괴하는 자와 파괴 받는자는
누군가 무엇을 바라는가
악마의 연기에
태양은 검게 물들고
그안에 살아남은
모든건 아픔에 물들고
Ain't You Know Bout This
Your Area Can No Longer Be
Bond To This
A Little 5it Of Focus Can Be
On To This
I'm Sworn To Twist Your Wicked
Ways In A Different
Phase Wheen You Seein
Sunny Days
Take A Seat A
We Need A See Da
Possibilty To Lead A Keen A
Clean A Team A
You Know What I mean We Gotta
Keep Goin
On For Da Feel Of Our Morn
Set The Concept
죽어있는 엄마를
떠나지 않는 저 아이
누가 만들어 낸
게임속의 주인공인지
살아남은 것 마저
내겐 고통이었네
내겐 아픔이었네
서서히 죽어가네
악마의 연기에
태양은 검게 물들고
그안에 살아남은
모든건 아픔에 물들고
이제는 너무 늦었네
모든걸 되돌리기엔
너의 욕심이 있었네
무너진 그곳에
Bring It Back To Where It Was
Show The Love
From The Light Up Above
악마의 연기에
태양은 검게 물들고
그안에 살아남은
모든건 아픔에 물들고
악마의

태양은 검게 물들고
그안에 살아남은
모든건 아픔에 물들고",랩/힙합,1998.04.06
382,김경호,금지된 사랑,"울지 마
여기에 새겨진
우리 이름을 봐
소중한 초대장이
젖어버리잖아
슬퍼마 너의 가족들이
보이지 않아도
언젠간 용서할
그 날이 올 거야
내 사랑에 세상도 양보한 널
나 끝까지 아끼며 사랑할게
약속 해줘 서로만 바라보다
먼 훗날 우리 같은 날에 떠나
각오해
내게 무릎 꿇은
세상의 복수를
많은 시련 준대도
널 위해 견딜게
내 사랑에 세상도 양보한 널
나 끝까지 아끼며 사랑할게
약속해줘 서로만 바라보다
먼 훗날 우리 같은 날에 떠나
긴 세월 흐른 뒤 돌아보아도
아무런 후회 없도록
단 하룰 살아도
너 행복 하도록 만들 거야
내 사랑에 세상도 양보한 널
나 끝까지 아끼며 사랑할게
약속해줘 서로만 바라보다
먼 훗날 우리 같은 날에 떠나
baby 사랑할게",록/메탈,1997.06.06
