,가수,곡명,가사,장르,발매일
416,비,It's Raining,"다시 올라선 무대 조명이
날 비추면
난 조금씩
사람들의 함성이 나의
이름을 불러주면
난 조금씩
강렬한 음악이 나의
몸속에 퍼지면
내 귓가엔
rain go rain it's raining
it's raining
터질것 같은 스피커 소리가
날 깨우면
내 귓가엔
rain go rain it's raining
it's raining
Now oh Let the music
control my body
음악속에 나의 이 팔과
다리 다 맡긴채
Let it go 내 몸이
움직이는대로 그대로
Go Let my body talk
to the music
사람들이 기다리는게 뭔지
원하는걸 알잖아 이젠
모두 보여줘
심장이 터질것같이 뛰면
난 조금씩
내 몸에 핏줄이
뜨거워지는걸 느껴
음악이 흐르면 순간
또 눈을 감으면
나 그땐
rain go rain it's
raining it's raining
참을 수 없는 전율이
온 몸에 퍼지면
나 그땐
rain go rain it's raining
it's raining
Now oh Let the music
control my body
음악속에 나의 이 팔과
다리 다 맡긴채
Let it go 내 몸이
움직이는대로 그대로
Go Let my body talk
to the music
사람들이 기다리는게 뭔지
원하는걸 알잖아 이젠
모두 보여줘
Now oh Let the music
control my body
음악속에 나의 이 팔과
다리 다 맡긴채
Let it go 내 몸이
움직이는대로 그대로
Go Let my body talk
to the music
사람들이 기다리는게 뭔지
원하는걸 알잖아 이젠
모두 보여줘
Now oh Let the music
control my body
음악속에 나의 이 팔과
다리 다 맡긴채
Let it go 내 몸이
움직이는대로 그대로
Go Let my body talk
to the music
사람들이 기다리는게 뭔지
원하는걸 알잖아 이젠
모두 보여줘",댄스,2004.10.08
417,드렁큰 타이거,Liquor Shots (술병에 숟가락),"Tiger JK 내 이름 180이 나의 키
내키는 대로 살아도 지키리 내 도리는
해가 뜨면 달이 지는 심은 대로 꽃이 피는
던지며는 떨어지는 업의 법이 나의 믿음

옆구리를 막 비트는 이 비트를 받아치는
운율을 내뱉을 때는 느끼게 돼 나의 기쁨
거짓을 파헤치는 무식을 가르치는
Hip Hop은 파리채 면상에다 내려치는

Rhythm은 나의 믿음 힘든 나를 일으키는
길 잃은 나에게는 GPS Navigating
뒤쳐지면 Elevation each one
we feach one love and the peace son
시작해 여기서

술에 취하는 이 노랜 Drunken
술병에 숟가락 Liquor Shots
태극기 휘날리는 한국인은
간첩이 아니라면 Liquor Shots
독도가 일본이면 장을 지지는
니 손을 높이 들어 Liquor Shots

바보 같은 내 과거의 실수보다 왠지
난 사람들의 귓속말이 더 두려운건지
쑤근덕 쑤근덕 속 마음씨의 건더기는
짧은 10cm 겨우 짧은 10cm

삶이란 NG 아니 끝없는 NG
괜히 말없이 돌아보며 웃게 되겠지
훌훌 털어가며 짐을 덜어 가래침을 뱉어
Let This Rhythm Rock Yall

음악에 힘을 얻어 가벼운 걸음걸이
아껴둔 촛불을 켜 맘속에 불을 밝혀
주문처럼 중얼대는 내 운율이 흐르며는
절로 손이 들어지는 흥겨워 흐느적대는

술에 취하는 이 노랜 Drunken
술병에 숟가락 Liquor Shots
태극기 휘날리는 한국인은
간첩이 아니라면 Liquor Shots
독도가 일본이면 장을 지지는
니 손을 높이 들어 Liquor Shots

비참한 남의 아픔을 나란히 앉아
마구 편집해 잘러 우리 모두에 알려 흘려
거짓의 눈물은 바로 우렁찬 웃음으로
이번엔 밝은 소식 분위기를 바꿔

아파보렴 아파봐 입장을 바꿔보렴
썩은 돈에 오염된 소설을 잘라오려
니들의 이야기가 진리인양
누군 누구와 또 늴리리야

사람을 사랑하지 사랑은 용서하기
아무도 완벽하지 못해 더 아름답지
술에 취하는 이 노랜 Drunken
술병에 숟가락 Liquor Shots

Let me tell you about a boy name tiger.
He's got the tightest rhymess I know
And if you ever heard of tiger.
You wanna say I don't know what I know
Murder he wrote -

술에 취하는 이 노랜 Drunken
술병에 숟가락 Liquor Shots
태극기 휘날리는 한국인은
간첩이 아니라면 Liquor Shots
독도가 일본이면 장을 지지는
니 손을 높이 들어 Liquor Shots -",랩/힙합,2004.08.13
418,동방신기 (TVXQ!),The Way U Are,"첫눈에 반하기는 힘들어
널 보기 전에 믿었었지
생각이 바뀌는 건 참 쉬운 걸
난 어리석게 혼자였지

애쓴다고 될 일은 아닌 걸
자연스레 가고 싶어
내 눈물 속에 있는
환상 안에서만 바라던
네 진심 속에 있는
사랑을 피워주게 할래

그 너의 생각 너의 관심
네 귀에 달려 있던
귀걸이 네 몸무게
너만의 향기 너의 몸짓
모든 걸 알고 싶어
이런 내게
It's about the way you are

모두가 외로움을 말하지
널 원하던 날을 건너
머리를 비울 수가 있다던지
하는 건 이제 관심 없어

내 눈물 속에 있는
환상 안에서만 바라던
네 진심 속에 있는
사랑을 피워주게 할래

그 너의 생각 너의 관심
네 귀에 달려있던
귀걸이 네 몸무게
너만의 향기 너의 몸짓
모든 걸 알고 싶어
이런 내게
It's about the way you are

싫다고는 하지 마
네가 느낀 대로야
돌이킬 수 없잖아
(It's about the way you are)
싫다고는 하지 마
네가 느낀 대로야
돌이킬 수 없잖아
(It's about the way you are)

그 너의 생각 너의 관심
네 귀에 달려 있던
귀걸이 네 몸무게
너만의 향기 너의 몸짓
모든 걸 알고 싶어
이런 내게
It's about the way you are

그 너의 생각 너의 관심
네 귀에 달려 있던
귀걸이 네 몸무게
너만의 향기 너의 몸짓
모든 걸 알고 싶어
이런 내게
It's about the way you are",댄스,2004.06.23
419,김범수,가슴에 지는 태양,"나의 눈이 멀 것 같아 숨이 멎을 것만 같아
다시 너를 바라볼 수 없는 거라면
살아야 할 이유조차 잃어버린 난
이미 죽은 것과 같을테니까

왜 그땐 몰랐을까 어떻게 사랑해야 하는지
널 갖고 싶어 안으려 애를 써봐도
왜 넌 멀어져만 가는지 나의 꿈속에 너는 언제나
찢겨진 날개와 눈물에 얼룩져 있어

나는 눈이 멀 것 같아 숨이 멎을 것만 같아
다시 너를 느낄 수가 없는 거라면
살아야 할 이유조차 잃어버린 난
이미 죽은 것과 같을테니까 워-

나의 꿈속에 너는 언제나
두 손을 잡으면 닿을 듯 사라져 가지

내겐 시간마저 멈춰 태양마저 빛을 감춰
다시 너를 만질 수도 없는 거라면
니가 있어 눈부시던 나의 세상도
아무 의미조차 없을테니까 워-

다시 한번만 단 한번만 더 기회를 줘
아프지 않게 누구보다 더 행복하게 워-

너를 위해 웃고 싶어 너를 위해 울고 싶어
내 모든 걸 주고 싶은 오직 한 사람
이제서야 너의 맘을 알게 됐는데
떠나지마 다시 돌아와 내게 내게 내게 -",발라드,2004.04.30
420,팀,고마웠다고...,"그렇게 힘이 들거든 먼저 떠나가요
남겨둔 상처는 내가 어떻게든 할테니까

이유도 없이 눈물을 보이지 않겠죠
내가 사랑한 그대는 그런 사람이니까

그 어떤 아픔을 감추고 있는지
알 수 없지만 알 수 없지만
고마웠다는 그 한마디 말에
갈 곳을 잃은 내 사랑은
깊은 절망속으로

마지막까지 난 그녈 믿어보려 해요
단 한번도 거짓말을 하지 않았을 거라고

이유도 없이 이별을 말하진 않겠죠
내가 사랑한 그대는 그런 사람이니까

아무것도 나는 해줄 수 없는지
묻고 싶지만 묻고 싶지만

미안하다는 그 한마디 말에
난 바보처럼 손 내밀며
고마웠다고

그 어떤 아픔을 감추고 있는지
알 수 없지만 알 수 없지만

고마웠다는 그 한마디 말에
갈 곳을 잃은 내 사랑은
깊은 절망속으로 - ",발라드,2004.06.02
421,원티드,발작 (發作),"Yoo YEAH  
Can you see me cring out on my knees     
Babay know baby yeah ~

이젠 꺼내보려해
하나둘 모아둔 니 기억까지다
모두 보내주려해
너무나 멀지만 너 가는 곳으로
니가 살고 있던 내 맘에
남아있는 너를 닮은 버릇까지
너의 곁에 돌려 놓으려 해

니가 내게 남겨둘
너없는 사랑은 다 여기까지만
이제 돌려 보내줄
모자란 니 사랑 꼭 지금까지만
다시 처음 처럼 내 맘에
단 하나도 니 향기 까지
남지 않게 마지막 날 위해 가져가 줘

떠나가도 돼
그런 말도 하지말고 보내줘
행복해도 돼
이젠 너완 상관없다 말해줘
나를 두고 눈을 감는 아픈 니맘 모르고
언제 까지 미워 할수 있도록

그저 떠나보려해
아무도 모르고 먼 곳이라 해도
내가 찾을수 없게
너는 더 모른척 꼭 숨는다 해도
너를 닮아있는 내 맘은
널 잃은채 살 수 없나봐
하루 하루 너를 더 닮아져 가려나봐

떠나가도 돼
그런말도 하지 말고 보내줘
행복해도 돼
이젠 너완 상관 없다 말해줘
나를 두고 눈을 감는 아픈 니 맘 모르고
언제까지 미워 할수 있도록

너를 참기조차 힘이 들어
너만 편하게 그런마음에
날 떠나 보내려 했다면
떠나가도 돼
내가 없이 잘 지낼수 있다면
행복해도 돼
그런 말은 하지말고 떠나줘
니가 없는 이세상이 난 자신이 없으니
내맘대로 행복할수 있도록

너를 닮아 행복할수 있도록 -",R&B/Soul,2004.06.04
422,왁스,내가 당신을 사랑하는 이유,"우리 둘이 만난지
얼마나 됐나요
좋은 날도 싸운 날도
참 많았어요
내 생일도 모르는 니가
어찌나 야속하던지
헤어지자고 울던 내게
쩔쩔매던 너
해로운 담배 피우며
한숨쉬는 널 보면
가슴 아팠어
쓰디쓴 술을 마시며
죽고 싶다는 그 말에
나도 따라서
죽고 싶었어요
온몸에 열 나고
아팠을 때
내 손 잡고서
밤을 새워
날 지켜준 너
나 때문에 흘리던 눈물
그 눈물을 봤던 그날
그땐 정말 행복했죠
고마웠어요
때로는 너무 미워서
두 번 다시 안보리 다짐했지만
기죽은 얼굴을 보며
불쌍하다는 생각에
맘 약해져
냉정히 떠나려해도
나 아니면
거둬줄 사람
없을 것 같은
미련한 연민 때문에
주저앉고 살아온
세월은 벌써
저만치 흐르고
그래요 이런게
사랑인가봐요
나 그대만을
영원히 사랑할게요",발라드,2004.03.18
423,에픽하이 (EPIK HIGH),평화의 날,"오빠 좀 웃어봐
Epik High
평화
High School
with that
new oh school come on
선배가 내 여자 넘볼때
만취된 널 맞서는 전봇대
전화기보다 비싼 요금제
멋대로 대기번호
뛰어 넘길 때
HEY okay
딱 하루 참아보세
평화의 날
달력에 적어보세
삶이란 값 속에
이 순간은 돛대
party like
it's your birthday 평화
어제 산 흰 티에 물들 때
애써 지우려 발악하다 번질 때
버스에 목메다 택시 탈 때
곧 바로 뒤에 따르는
버스 볼 때
바로 오늘의 인내가 인생
대 역전의 꿈의 티켓
다들 홧김에 일을 망치네
참아 오늘이 네 화를 삭힐때
쓸데 없는데
성질을
죽일수가 없을때
클럽에서 춤출때
몸치가 파리처럼
달라 붙을때
따분하고
온갖 짜증나도
오늘 딱 하루만
참아줘
바보같고
못난 짝사랑도
오늘 딱 하루만
사귀어줘
딱 하루만
서로 돕자
딱 하루만
서로를 보자
온갖 오만 인상에 녹아
혹 누가 날 보나
움추린 꼴봐
우하하하 웃자
마음속에 미움을 묻자
품자
모두 사랑을 품자
평화의 바람에 춤추자
춤을 추자
화끈한 사랑을 나누자
사주와 팔자 버리고
사람을 받아주자
부자들아 배풀자
모두 다 부모님의 계좌
번호 외워두자
여자들은 화장을 다 지워
남자는 몸 대신 사상을 키워
지워
식상함 집어치워
자 너와 내 맘과
술잔을 비워
따분하고
온갖 짜증나도
오늘 딱 하루만
참아줘
바보같고
못난 짝사랑도
오늘 딱 하루만
사귀어줘
be boys be girls
나와
너와
오늘 딱 하루만의 작은 변화
너와 나
우린 하나
두 손가락을 위로 들고 평화
나와
너와
오늘 딱 하루만의 작은 변화
너와 나
우린 하나
두 손가락을 위로 들고 평화
쓸데 없는데
성질을
죽일수가 없을때
클럽에서 춤출때
몸치가 파리처럼
달라 붙을때
따분하고
온갖 짜증나도
오늘 딱 하루만
참아줘
바보같고
못난 짝사랑도
오늘 딱 하루만
사귀어줘
따분하고
온갖 짜증나도
오늘 딱 하루만
참아줘
바보같고
못난 짝사랑도
오늘 딱 하루만
사귀어줘",랩/힙합,2004.07.26
424,린,...사랑했잖아...,"나만 원한다 했던 말도
지켜준다던 약속들도
아무렇지 않은 표정으로
버리고 있잖아
너만 바라본 많은 날들
물거품이 돼버린 오늘
또 아무렇지 않게 웃고있을 너잖아
정말 좋았잖아 행복 했었잖아
가슴아픈 그런 일들도
견뎌냈던 우리잖아
제발 그러지마라 아직 사랑하는 날
너도 알고 있잖아
매일밤 울며 전화하는 날
낯설만큼 차가운 니 목소릴 들어도
바보처럼 난 너를 못잊어 이렇게

알면서도 시작한 만남
그녀에게 미안한 맘만
하루하루 지날수록 커진
내 헛된 욕심들
많이 부담스러웠겠지
니 자릴 찾으려 했겠지
난 알고 있었어
닫혀진 너의 마음을
정말 좋았잖아 행복 했었잖아
가슴아픈 그런 일들도
견뎌냈던 우리잖아
제발 그러지마라 아직 사랑하는 날
너도 알고 있잖아
매일밤 울며 전화하는 날
낯설만큼 차가운 니 목소릴 들어도
바보처럼 난 니가 행복하길 바래
다시 나에게 너라는 기회가 온다면
놓치지 않을텐데 니 손 꼭 잡을텐데
니가 원했던 만큼
많이 원했던 만큼
잘해주지 못한 날
미안해 용서해 이해해줘
끝까지 이기적인거
이것도 이해해줄래
바보같은 날 마지막까지
이렇게 마지막 까지 미안해","발라드, R&B/Soul",2004.03.29
425,SG 워너비,사랑하길 정말 잘했어요,"자꾸 멀어져만 가네요
괜한 욕심은 발걸음을
멈춰 보지만
헤어질 수 밖엔 없는데
이런 내 맘은 그댈 잡죠
많이 사랑했는데 정말 좋았는데
지난 추억이 날 붙잡고
놓질 않아요
사랑하길 정말 잘했어요
그댈 만난 건
나를 살아있게 만드는
운명과도 같았죠
우리 다시 사랑할 때까지
그댈 기다릴게요
좋은 기억만 행복했던
추억만 가져가요
생각이나 날까요 기억은
할까요
그대 내 손에 쥐어주던
편지들까지
사랑하길 정말 잘했어요
그댈 만난 건
나를 살아있게 만드는
운명과도 같았죠
우리 다시 사랑할 때까지
그댈 기다릴게요
좋은 기억만 행복했던
추억만 가져가요
셀 수없이 많은 날이 지나
그리워하죠
나의 눈물만큼 커져 가네요
하루에도 수 백번씩 그대
이름 불러요
그대 기억 안에 멈춰버리죠
사랑하지 말걸 그랬어요
그댈 만난 건
눈물로 지샐 또 하루를
선물 받은 것 같죠
내가 살아가는 동안 만이라도
기다릴게요
다시 만나면 끝내 못했던 그말
사랑해요",발라드,2004.01.20
